Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Cible,Theta4_Cible,Correction_M1,Correction_M2,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur,Courant1,Courant4,Tau1,Tau4,Force1,Force4,Jacobien,Force1_Filtree,Force4_Filtree
2026-04-19 17:07:31,101,-0.1,0.35,163.25,64.44,5.95,-12.79,-0.1089,0.3552,163.2,66.6,0.01,0.16,-0.101,-0.028,1.3131787084647293,-0.60918085036398,-0.06291797431751477,0.7715000563331484,-0.3626831130804684
2026-04-19 17:07:31,102,-0.0999506560365731,0.3468589240921871,163.84,64.21,5.94,-13.37,-0.1098,0.3526,163.8,66.6,0.05,0.2,-0.084,-0.008,-0.04584629274864159,0.06736504637671764,1.0420781899501794,0.25324632499455235,-0.09000303866114814
2026-04-19 17:07:32,103,-0.0998026728428271,0.3437209480470686,164.41,63.96,5.92,-14.0,-0.1107,0.35,164.4,66.6,0.01,0.18,-0.101,-0.02,0.10847990869392206,-0.03149798359341424,-0.4185016635572094,0.16145447261201906,-0.05290681485702244
2026-04-19 17:07:32,104,-0.099556196460308,0.3405891686681486,164.98,63.7,4.94,-13.74,-0.11,0.3433,165.6,66.0,0.01,0.2,-0.102,0.008,0.09109074192130565,0.011759451399685355,2.678150459737435,0.11683903385422359,-0.01190395992664538
2026-04-19 17:07:32,105,-0.0992114701314478,0.3374666766435695,165.53,63.42,6.22,-13.93,-0.1075,0.3419,165.6,65.4,0.01,0.19,-0.102,0.012,0.08132296551613002,0.03132251852915168,0.6300229921085108,0.09431940682050488,0.015504596773352204
2026-04-19 17:07:32,106,-0.0987688340595137,0.3343565534959769,166.07,63.13,6.53,-14.93,-0.1075,0.3419,165.6,65.4,0.0,0.19,-0.107,0.014,0.08456523151754104,0.029760756124693467,0.6300229921085108,0.08813458963428908,0.024543981101293817
2026-04-19 17:07:32,107,-0.0982287250728688,0.3312618685414275,166.6,62.82,6.14,-14.59,-0.1058,0.3378,166.2,64.8,0.08,0.26,-0.068,0.02,0.10450555761440675,-0.004461191814372146,-0.9875233211980312,0.09851490790554822,0.006152709018715703
2026-04-19 17:07:32,108,-0.0975916761938747,0.3281856758603457,167.11,62.5,4.3,-14.77,-0.1057,0.3284,168.0,64.2,0.01,0.26,-0.105,0.021,0.07091433650254929,-0.3708985726591629,0.14032777347430136,0.08101424966837517,-0.23292370437088705
2026-04-19 17:07:32,109,-0.0968583161128631,0.3251310112835145,167.61,62.17,5.95,-14.81,-0.1032,0.327,168.0,63.6,0.01,0.22,-0.104,0.001,0.0,0.0,0.1,0.02964565026201676,-0.08523407555804613
2026-04-19 17:07:32,110,-0.0960293685676943,0.322100889396077,168.09,61.81,6.06,-15.0,-0.1032,0.327,168.0,63.6,0.02,0.24,-0.101,0.011,0.0,0.0,0.1,0.010848271545504287,-0.03118981666488876
2026-04-19 17:07:32,111,-0.0951056516295153,0.3190983005625052,168.55,61.45,6.52,-15.0,-0.1008,0.3255,168.0,63.0,0.12,0.18,-0.049,0.018,0.0,0.0,0.1,0.003969722184700427,-0.011413330375442073
2026-04-19 17:07:32,112,-0.0940880768954225,0.3161262079754708,168.99,61.07,5.1,-15.0,-0.0997,0.3186,169.2,62.4,0.01,0.27,-0.104,0.024,0.24833754163306537,0.08878854987178653,0.6400205950728316,0.15891570608793118,0.0521215448749432
2026-04-19 17:07:32,113,-0.0929776485888251,0.3131875447315322,169.42,60.67,4.51,-15.0,-0.0986,0.3118,170.4,61.8,0.01,0.21,-0.106,0.005,0.4299758099991509,-0.20836978095837197,-0.5033149027748737,0.3307864319152755,-0.11304784964931666
2026-04-19 17:07:32,114,-0.0917754625683981,0.3102852109365219,169.83,60.26,5.5,-15.0,-0.0962,0.3102,170.4,61.2,0.0,0.28,-0.106,0.03,-0.027282008701835444,0.12030415851439495,1.0344836596040705,0.10374644374761484,0.034913353189672626
2026-04-19 17:07:33,115,-0.0904827052466019,0.3074220708434927,170.21,59.83,5.58,-15.0,-0.0962,0.3102,170.4,61.2,0.04,0.3,-0.088,0.038,-0.010336111293881815,0.09475876078356939,1.0344836596040705,0.031410267171655085,0.07285945256830034
2026-04-19 17:07:33,116,-0.0891006524188367,0.3046009500260452,170.58,59.38,5.9,-15.0,-0.0938,0.3086,170.4,60.6,0.01,0.34,-0.101,0.06,0.03382686693948931,0.0769738661172031,1.1389501271630373,0.032942557428091705,0.07546827338995615
2026-04-19 17:07:33,117,-0.0876306680043863,0.3018246325898284,170.92,58.93,5.26,-15.0,-0.092,0.3044,171.0,60.0,0.04,0.25,-0.087,0.018,0.0946515225958618,0.03560270301011122,-0.5040285358266329,0.07207028032202495,0.050190763281167984
2026-04-19 17:07:33,118,-0.0860742027003943,0.2990958584249628,171.24,58.45,5.05,-15.0,-0.0926,0.3017,171.6,60.0,0.01,0.28,-0.102,0.029,0.08682432762442965,-0.0016562046589794514,0.9670781185246926,0.08142535981238705,0.01731622408030203
2026-04-19 17:07:33,119,-0.0844327925502015,0.2964173205021003,171.53,57.96,4.69,-15.0,-0.0908,0.2974,172.2,59.4,0.01,0.25,-0.101,0.015,0.10278536716780105,0.022800532735481743,1.2149755074714927,0.09496907175995878,0.020793652501622385
2026-04-19 17:07:33,120,-0.0827080574274562,0.2937916622147869,171.8,57.45,5.23,-15.0,-0.0884,0.2958,172.2,58.8,0.01,0.27,-0.104,0.025,0.09529158802581898,-0.010064063817298064,-1.1082447118408338,0.09517356922714293,0.0012277406445081697
2026-04-19 17:07:33,121,-0.0809016994374947,0.2912214747707527,172.05,56.93,5.29,-15.0,-0.086,0.2941,172.2,58.2,0.06,0.27,-0.079,0.027,0.10367795911226475,-0.09309286263179224,-0.15032541873568364,0.10056593660686382,-0.058578001003404406
2026-04-19 17:07:33,122,-0.079015501237569,0.2887092946347023,172.26,56.39,5.45,-15.0,-0.0837,0.2924,172.2,57.6,0.02,0.31,-0.1,0.045,-0.8556692152172789,-0.04337950079797385,0.09968623170697523,-0.5057528363670644,-0.048941107841694566
2026-04-19 17:07:33,123,-0.0770513242775789,0.286257601025131,172.45,55.84,4.67,-15.0,-0.0819,0.2881,172.8,57.0,0.03,0.26,-0.095,0.022,0.0,0.0,0.1,-0.1850707964010659,-0.017909083555666068
