Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Voulu,Theta4_Voulu,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur
2026-03-16 10:16:56,CERCLE_101653,-0.09822872507286887,0.3312618685414275,166.6,62.82,-0.0984,0.3589,161.4,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09685831611286312,0.3251310112835145,167.61,62.17,-0.1004,0.3537,162.6,64.8
2026-03-16 10:16:56,CERCLE_101653,-0.09510565162951537,0.31909830056250527,168.55,61.45,-0.0999,0.347,163.8,64.2
2026-03-16 10:16:57,CERCLE_101653,-0.09297764858882515,0.3131875447315322,169.42,60.67,-0.0992,0.3403,165.0,63.6
2026-03-16 10:16:57,CERCLE_101653,-0.09048270524660197,0.30742207084349277,170.21,59.83,-0.0976,0.3361,165.6,63.0
2026-03-16 10:16:57,CERCLE_101653,-0.08763066800438636,0.30182463258982845,170.92,58.93,-0.0968,0.3293,166.8,62.4
2026-03-16 10:16:57,CERCLE_101653,-0.08443279255020153,0.29641732050210035,171.53,57.96,-0.0959,0.3224,168.0,61.8
2026-03-16 10:16:57,CERCLE_101653,-0.08090169943749478,0.2912214747707527,172.05,56.93,-0.0942,0.3182,168.6,61.2
2026-03-16 10:16:57,CERCLE_101653,-0.07705132427757894,0.286257601025131,172.45,55.84,-0.0925,0.314,169.2,60.6
2026-03-16 10:16:57,CERCLE_101653,-0.07289686274214119,0.28154528940713114,172.74,54.68,-0.0859,0.3065,169.8,58.8
2026-03-16 10:16:57,CERCLE_101653,-0.06845471059286887,0.27710313725785884,172.91,53.46,-0.0836,0.3048,169.8,58.2
2026-03-16 10:16:57,CERCLE_101653,-0.06374239897486896,0.27294867572242104,172.95,52.18,-0.0819,0.3005,170.4,57.6
2026-03-16 10:16:57,CERCLE_101653,-0.05877852522924733,0.2690983005625052,172.86,50.84,-0.0772,0.297,170.4,56.4
2026-03-16 10:16:57,CERCLE_101653,-0.05358267949789963,0.26556720744979845,172.64,49.44,-0.0749,0.2953,170.4,55.8
2026-03-16 10:16:57,CERCLE_101653,-0.04817536741017153,0.26236933199561363,172.27,47.99,-0.0681,0.2899,170.4,54.0
2026-03-16 10:16:57,CERCLE_101653,-0.04257792915650722,0.259517294753398,171.76,46.48,-0.0636,0.2862,170.4,52.8
2026-03-16 10:16:57,CERCLE_101653,-0.036812455268467784,0.2570223514111748,171.11,44.94,-0.0614,0.2844,170.4,52.2
2026-03-16 10:16:57,CERCLE_101653,-0.030901699437494757,0.25489434837048464,170.32,43.35,-0.057,0.2805,170.4,51.0
2026-03-16 10:16:57,CERCLE_101653,-0.024868988716485445,0.25314168388713687,169.39,41.74,-0.0521,0.2793,169.8,49.8
2026-03-16 10:16:58,CERCLE_101653,-0.018738131458572463,0.2517712749271311,168.33,40.11,-0.0438,0.2713,169.8,47.4
2026-03-16 10:16:58,CERCLE_101653,-0.01253332335643046,0.2507885298685522,167.15,38.47,-0.0411,0.2719,169.2,46.8
2026-03-16 10:16:58,CERCLE_101653,-0.006279051952931321,0.2501973271571728,165.85,36.84,-0.0364,0.2704,168.6,45.6
2026-03-16 10:16:58,CERCLE_101653,-1.8369701987210297e-17,0.24999999999999997,164.46,35.22,-0.0284,0.272,166.8,43.8
2026-03-16 10:16:58,CERCLE_101653,0.006279051952931283,0.2501973271571728,162.98,33.64,-0.0231,0.273,165.6,42.6
2026-03-16 10:16:58,CERCLE_101653,0.012533323356430424,0.25078852986855216,161.42,32.11,-0.0141,0.2694,164.4,40.2
2026-03-16 10:16:58,CERCLE_101653,0.018738131458572428,0.2517712749271311,159.82,30.64,-0.0088,0.2701,163.2,39.0
2026-03-16 10:16:58,CERCLE_101653,0.024868988716485494,0.25314168388713687,158.17,29.24,-0.0026,0.2734,161.4,37.8
2026-03-16 10:16:58,CERCLE_101653,0.030901699437494726,0.25489434837048464,156.49,27.93,0.0037,0.2765,159.6,36.6
2026-03-16 10:16:58,CERCLE_101653,0.03681245526846774,0.2570223514111748,154.81,26.73,0.0091,0.277,158.4,35.4
2026-03-16 10:16:58,CERCLE_101653,0.04257792915650718,0.25951729475339796,153.13,25.64,0.0176,0.2726,157.2,33.0
2026-03-16 10:16:58,CERCLE_101653,0.048175367410171574,0.26236933199561363,151.46,24.67,0.024,0.2755,155.4,31.8
2026-03-16 10:16:58,CERCLE_101653,0.05358267949789968,0.26556720744979845,149.82,23.83,0.0308,0.2732,154.2,30.0
2026-03-16 10:16:58,CERCLE_101653,0.05877852522924729,0.2690983005625052,148.22,23.13,0.0373,0.2808,151.8,29.4
2026-03-16 10:16:58,CERCLE_101653,0.06374239897486893,0.272948675722421,146.67,22.56,0.0427,0.2808,150.6,28.2
2026-03-16 10:16:58,CERCLE_101653,0.0684547105928688,0.27710313725785873,145.16,22.13,0.0481,0.2807,149.4,27.0
2026-03-16 10:16:59,CERCLE_101653,0.07289686274214112,0.2815452894071311,143.71,21.84,0.055,0.283,147.6,25.8
2026-03-16 10:16:59,CERCLE_101653,0.07705132427757894,0.286257601025131,142.32,21.68,0.0609,0.2877,145.8,25.2
2026-03-16 10:16:59,CERCLE_101653,0.08090169943749474,0.29122147477075266,140.99,21.66,0.0664,0.2873,144.6,24.0
2026-03-16 10:16:59,CERCLE_101653,0.08443279255020147,0.29641732050210023,139.73,21.76,0.0725,0.2918,142.8,23.4
2026-03-16 10:16:59,CERCLE_101653,0.08763066800438632,0.3018246325898284,138.54,21.98,0.0771,0.2938,141.6,22.8
2026-03-16 10:16:59,CERCLE_101653,0.09048270524660194,0.30742207084349266,137.41,22.32,0.0805,0.2984,140.4,22.8
2026-03-16 10:16:59,CERCLE_101653,0.09297764858882515,0.3131875447315322,136.35,22.77,0.0841,0.3029,139.2,22.8
2026-03-16 10:16:59,CERCLE_101653,0.09510565162951536,0.3190983005625052,135.36,23.33,0.0878,0.3073,138.0,22.8
2026-03-16 10:16:59,CERCLE_101653,0.09685831611286311,0.32513101128351446,134.43,23.98,0.0915,0.3117,136.8,22.8
2026-03-16 10:16:59,CERCLE_101653,0.09822872507286888,0.33126186854142753,133.57,24.72,0.0923,0.3164,136.2,23.4
2026-03-16 10:16:59,CERCLE_101653,0.09921147013144778,0.3374666766435695,132.77,25.54,0.095,0.3232,135.0,24.0
2026-03-16 10:16:59,CERCLE_101653,0.09980267284282716,0.34372094804706865,132.03,26.44,0.0957,0.3279,134.4,24.6
2026-03-16 10:16:59,CERCLE_101653,0.1,0.35,131.36,27.4,0.0985,0.3346,133.2,25.2
2026-03-16 10:17:06,CERCLE_101706,0.1,0.35,131.36,27.4,0.0974,0.3487,132.0,27.6
2026-03-16 10:17:06,CERCLE_101706,0.09980267284282716,0.3562790519529313,130.75,28.43,0.0974,0.3487,132.0,27.6
2026-03-16 10:17:06,CERCLE_101706,0.0992114701314478,0.3625333233564304,130.2,29.52,0.0974,0.3487,132.0,27.6
2026-03-16 10:17:06,CERCLE_101706,0.09822872507286888,0.3687381314585724,129.71,30.65,0.0981,0.3532,131.4,28.2
2026-03-16 10:17:06,CERCLE_101706,0.09685831611286311,0.37486898871648544,129.28,31.83,0.0988,0.3576,130.8,28.8
2026-03-16 10:17:06,CERCLE_101706,0.09510565162951536,0.38090169943749475,128.91,33.04,0.0981,0.3645,130.2,30.0
2026-03-16 10:17:06,CERCLE_101706,0.09297764858882515,0.38681245526846775,128.59,34.29,0.0952,0.3694,130.2,31.2
2026-03-16 10:17:06,CERCLE_101706,0.09048270524660196,0.39257792915650724,128.34,35.56,0.0943,0.3761,129.6,32.4
2026-03-16 10:17:06,CERCLE_101706,0.08763066800438636,0.3981753674101715,128.14,36.86,0.0912,0.3809,129.6,33.6
2026-03-16 10:17:06,CERCLE_101706,0.08443279255020152,0.40358267949789967,127.99,38.17,0.0902,0.3875,129.0,34.8
2026-03-16 10:17:07,CERCLE_101706,0.08090169943749476,0.4087785252292473,127.91,39.5,0.087,0.3922,129.0,36.0
2026-03-16 10:17:07,CERCLE_101706,0.07705132427757894,0.413742398974869,127.88,40.83,0.0857,0.3986,128.4,37.2
2026-03-16 10:17:07,CERCLE_101706,0.07289686274214116,0.4184547105928689,127.91,42.16,0.0841,0.4009,128.4,37.8
2026-03-16 10:17:07,CERCLE_101706,0.06845471059286887,0.4228968627421411,128.0,43.49,0.0789,0.4076,128.4,39.6
2026-03-16 10:17:07,CERCLE_101706,0.06374239897486898,0.4270513242775789,128.14,44.82,0.0735,0.4142,128.4,41.4
2026-03-16 10:17:07,CERCLE_101706,0.05877852522924733,0.43090169943749473,128.34,46.13,0.0698,0.4185,128.4,42.6
2026-03-16 10:17:07,CERCLE_101706,0.05358267949789966,0.4344327925502015,128.6,47.43,0.0661,0.4227,128.4,43.8
2026-03-16 10:17:07,CERCLE_101706,0.04817536741017152,0.4376306680043863,128.92,48.7,0.0622,0.4269,128.4,45.0
2026-03-16 10:17:07,CERCLE_101706,0.042577929156507266,0.44048270524660194,129.3,49.96,0.0583,0.431,128.4,46.2
2026-03-16 10:17:07,CERCLE_101706,0.03681245526846781,0.4429776485888251,129.73,51.19,0.0544,0.435,128.4,47.4
2026-03-16 10:17:07,CERCLE_101706,0.030901699437494747,0.4451056516295153,130.22,52.38,0.0504,0.4389,128.4,48.6
2026-03-16 10:17:07,CERCLE_101706,0.024868988716485477,0.4468583161128631,130.77,53.55,0.0463,0.4428,128.4,49.8
2026-03-16 10:17:07,CERCLE_101706,0.018738131458572473,0.4482287250728688,131.38,54.67,0.04,0.4484,128.4,51.6
2026-03-16 10:17:07,CERCLE_101706,0.012533323356430448,0.44921147013144774,132.04,55.75,0.0358,0.4484,129.0,52.2
2026-03-16 10:17:07,CERCLE_101706,0.006279051952931353,0.44980267284282716,132.76,56.8,0.0294,0.4501,129.6,53.4
2026-03-16 10:17:07,CERCLE_101706,6.123233995736766e-18,0.44999999999999996,133.53,57.79,0.023,0.4518,130.2,54.6
